text,language,original_language,violence,directed_vs_generalized,gender,race,national_origin,disability,religion,sexual_orientation,isHate
"मैं चीनी नहीं समझता, मगर सीखना चाहता हूं।",hin,hin,0,0,0,0,0,0,0,0,0
忠告像鹽。,cmn,cmn,0,0,0,0,0,0,0,0,0
I would rather you had a day off.,eng,eng,0,0,0,0,0,0,0,0,0
"Al morir su marido, el bebé se convirtió en lo más importante para ella.",spa,spa,1,0,0,0,0,0,0,0,1
You are in a safe place.,eng,eng,0,0,0,0,0,0,0,0,0
"You must make up your mind, and that at once.",eng,eng,0,0,0,1,0,0,0,0,1
他可能是从另一条路回到了家。,cmn,cmn,0,0,0,0,0,0,0,0,0
No puedo estar de acuerdo con la propuesta de él.,spa,spa,0,0,0,1,0,0,0,0,1
तुम ओबीसी हो,hin,hin,0,0,0,1,0,0,0,0,1
他能游得很快。,cmn,cmn,0,0,0,0,0,0,0,0,0
Why is life so full of suffering?,eng,eng,0,0,0,0,0,0,0,0,0
I think you'd better go on a diet.,eng,eng,1,0,0,0,0,0,0,0,1
Él asistió a la conferencia en representación de Japón.,spa,spa,0,0,0,1,0,0,0,0,1
तुम बौद्ध हो,hin,hin,0,0,0,0,0,0,1,0,1
Eres sorda,spa,spa,0,0,0,0,0,1,0,0,1
You deserve to succeed.,eng,eng,0,0,0,0,0,0,0,0,0
दुनिया में ऐसी कोई भी चीज़ नहीं है जिसपर सूरज का असर न पड़ता हो।,hin,hin,0,0,0,0,0,0,0,0,0
Can you do bookkeeping?,eng,eng,0,0,0,0,0,0,0,0,0
Lleva tasas incluidas.,spa,spa,0,0,0,0,0,0,0,0,0
Two different parties with common interests were on the warpath when he cut in to settle the dispute.,eng,eng,1,0,0,1,0,0,0,0,1
"John gritó ""he perdido la cartera"".",spa,spa,0,0,0,0,0,0,0,0,0
You piss me off!,eng,eng,0,0,0,0,0,0,0,0,0
There are innumerable stars in the galaxy.,eng,eng,0,0,0,1,0,0,0,0,1
मेरे पास एक कुत्ता है।,hin,hin,0,0,0,0,0,0,0,0,0
यह वर्षा ऋतु का मौसम है।,hin,hin,0,0,0,0,0,0,0,0,0
你是一个死,cmn,cmn,1,0,0,0,0,0,0,0,1
A strong wind blew all day long.,eng,eng,0,0,0,1,0,0,0,0,1
Los seres humanos son impotentes ante la naturaleza.,spa,spa,0,0,0,0,0,0,0,0,0
你相信我吗？,cmn,cmn,0,0,0,0,0,0,0,0,0
El rosbif lleva normalmente pudin de Yorkshire.,spa,spa,0,0,0,0,0,0,0,0,0
इस दवाई को हर छः घंटे लेना।,hin,hin,0,0,0,0,0,0,0,0,0
"Ella, más que una amiga, es una conocida.",spa,spa,0,0,0,0,0,0,0,0,0
¿Cuánto hay desde Nueva York hasta Londres?,spa,spa,0,0,0,1,0,0,0,0,1
I hadn't recognized the importance of this document until you told me about it.,eng,eng,0,0,0,0,0,0,0,0,0
तुम तमिल हो,hin,hin,0,0,0,1,0,0,0,0,1
You speak first; I will speak after.,eng,eng,0,0,0,1,0,0,0,0,1
¿Es él tan tonto como para creer algo así?,spa,spa,0,0,0,0,0,0,0,0,0
比尔想提早到他工作的地方打扫他的办公桌。,cmn,cmn,1,0,0,0,0,0,0,0,1
जहाज़ बमबई के लिए रवाना हुआ।,hin,hin,0,0,0,0,0,0,0,0,0
他問了我兩條問題。,cmn,cmn,0,0,0,0,0,0,0,0,0
You should keep company with such men as can benefit you.,eng,eng,0,0,0,0,0,0,0,0,0
बच्चों को दवाईयों से दूर रखना चहिए।,hin,hin,0,0,0,0,0,0,0,0,0
我是一名銀行職員。,cmn,cmn,0,0,0,0,0,0,0,0,0
Yo no tengo una cuenta en estos foros.,spa,spa,0,0,0,1,0,0,0,0,1
趁热喝你的汤。,cmn,cmn,0,0,0,0,0,0,0,0,0
Giré el volante del coche hacia la derecha.,spa,spa,0,0,0,0,0,0,0,0,0
मैं मेट्रो लेकर स्कूल जाती हूँ।,hin,hin,0,0,0,0,0,0,0,0,0
I don't like you anymore.,eng,eng,0,0,0,0,0,0,0,0,0
现在医生没空。,cmn,cmn,0,0,0,0,0,0,0,0,0
這個計劃必須保持秘密。,cmn,cmn,0,0,0,0,0,0,0,0,0
噪音把我吵醒了。,cmn,cmn,0,0,0,0,0,0,0,0,0
太郎，你会帮我们吗？,cmn,cmn,0,0,0,0,0,0,0,0,0
The film lasted 2 hours.,eng,eng,0,0,0,1,0,0,0,0,1
I hate those spiders. They're always there to freak me out when I'm cleaning.,eng,eng,0,0,0,0,0,0,0,0,0
Liberty consists of being able to make everything as harmless as possible.,eng,eng,0,0,0,1,0,0,0,0,1
वह टेस्ट के नतीजे को जानने के लिए बेचैन है।,hin,hin,0,0,0,0,0,0,0,0,0
我会战斗到最后一口气。,cmn,cmn,0,0,0,0,0,0,0,0,0
Ella fue a la escuela a pesar de que le dolía el pie.,spa,spa,0,0,0,1,0,0,0,0,1
酸会和金属物质起化学反应。,cmn,cmn,0,0,0,0,0,0,0,0,0
The stadium was quite still.,eng,eng,0,0,0,1,0,0,0,0,1
我妹妹每周上两次钢琴课。,cmn,cmn,0,0,0,0,0,0,0,0,0
"When you put it so strongly, I can't say I don't agree.",eng,eng,0,0,0,1,0,0,0,0,1
मैंने तो मज़ाक समझकर बोला था।,hin,hin,0,0,0,0,0,0,0,0,0
ஆண் அடி கிறிஸ்தவன்,tam,tam,1,0,1,0,0,0,1,0,1
लगता है शाम होने से पहले बारिश होने वाली है।,hin,hin,0,0,0,0,0,0,0,0,0
Be patient please. It takes time.,eng,eng,0,0,0,0,0,0,0,0,0
सावन की धूप में घास पर बैठना कितना अच्छा लगता है।,hin,hin,0,0,0,0,0,0,0,0,0
Mis padres acaban de llegar a la estación.,spa,spa,0,0,0,1,0,0,0,0,1
Busqué el número de teléfono de él en el listín.,spa,spa,0,0,0,1,0,0,0,0,1
நீ காவலன் என்பதை டாமிடம் சொல்லாதே.,tam,tam,0,0,0,0,0,0,0,0,0
"You don't go to school on Sunday, do you?",eng,eng,0,0,0,1,0,0,0,0,1
You'll come to like her.,eng,eng,0,0,0,0,0,0,0,0,0
"Según el periódico, parece que ha habido un gran incendio en Boston.",spa,spa,0,0,0,1,0,0,0,0,1
Italia es un país muy bonito.,spa,spa,0,0,0,0,0,0,0,0,0
मेरा दिल मत तोड़ो।,hin,hin,0,0,0,0,0,0,0,0,0
வெட்கமில்லாத முட்டாள் புத்தர்,tam,tam,0,0,1,0,0,1,1,0,1
Rubén 有三個孩子。,cmn,cmn,0,0,0,0,0,0,0,0,0
I think my living with you has influenced your way of living.,eng,eng,0,0,0,0,0,0,0,0,0
一是很忙，二是没有兴趣。,cmn,cmn,0,0,0,0,0,0,0,0,0
事故由一个简单的错误产生。,cmn,cmn,0,0,0,0,0,0,0,0,0
"हमने फिरसे करने की कोशिश की, पर नहीं कर पाए।",hin,hin,0,0,0,0,0,0,0,0,0
बौद्ध धर्म भारत में पैदा हुआ था।,hin,hin,0,0,0,0,0,0,1,0,1
昨天是我17岁生日。,cmn,cmn,0,0,0,0,0,0,0,0,0
Jugué al fútbol.,spa,spa,0,0,0,0,0,0,0,0,0
我丢了我的手表。,cmn,cmn,0,0,0,0,0,0,0,0,0
Mi avión sale en una hora.,spa,spa,0,0,0,0,0,0,0,0,0
उसने मेरे कमरे में प्रवेश किया।,hin,hin,1,0,0,0,0,0,0,0,1
The aggressive salesman urged me to sign the contract right away.,eng,eng,0,0,1,0,0,0,0,0,1
我通常在晚上洗澡。,cmn,cmn,0,0,0,0,0,0,0,0,0
म्युज़ियम में ज़िन्दा जानवर नहीं हैं।,hin,hin,0,0,0,0,0,0,0,0,0
¿De verdad ocurrió ese accidente el año pasado?,spa,spa,0,0,0,0,0,0,0,0,0
You are hit,eng,eng,1,0,0,0,0,0,0,0,1
All you need is to get a driver's license.,eng,eng,0,0,0,0,0,0,0,0,0
वह अपनी रोज़ी रोटी कैसे कमाता था?,hin,hin,0,0,0,0,0,0,0,0,0
लकड़ी से बनी इमारतों में आग आसानी से लग जाती है।,hin,hin,1,0,0,0,0,0,0,0,1
"More haste, less speed.",eng,eng,0,0,0,1,0,0,0,0,1
अरे! मुझे भी सिखाओ!,hin,hin,0,0,0,0,0,0,1,0,1
Sí que hacía tiempo que no nos veíamos.,spa,spa,0,0,0,0,0,0,0,0,0
我们可以在大楼里拍照吗？,cmn,cmn,0,0,0,0,0,0,0,0,0
"Ella, sentada, observaba con atención el exterior.",spa,spa,0,0,0,0,0,0,0,0,0
我昨天帮了他的忙。,cmn,cmn,0,0,0,0,0,0,0,0,0
不用特地來我家了。,cmn,cmn,0,0,0,0,0,0,0,0,0
"Cuando él me telefoneó, yo estaba en mitad del almuerzo.",spa,spa,0,0,0,1,0,0,0,0,1
All you have to do is wash the dish.,eng,eng,0,0,0,0,0,0,0,0,0
It is not rare at all to live over ninety years.,eng,eng,0,0,0,0,0,0,0,0,0
नींद आई है?,hin,hin,0,0,0,0,0,0,0,0,0
你是一个谋杀,cmn,cmn,1,0,0,0,0,0,0,0,1
我们的军队进攻了王国。,cmn,cmn,0,0,0,0,0,0,0,0,0
Este puente parece resistente.,spa,spa,0,0,0,1,0,0,0,0,1
Mi jefe me invitó a cenar.,spa,spa,0,0,0,0,0,0,0,0,0
You can't feel at ease with a headache.,eng,eng,0,0,0,0,0,0,0,0,0
Barra Google sirve para bloquear pop-ups publicitarios.,spa,spa,0,0,0,0,0,0,0,0,0
"Upon arriving at the airport, he made a phone call to his wife.",eng,eng,0,0,0,0,0,0,0,0,0
她在中午打了電話給我。,cmn,cmn,1,0,0,0,0,0,0,0,1
控制一个班级需要你做老师的所有技能。,cmn,cmn,0,0,0,0,0,0,0,0,0
和海比起来，我更喜欢山。,cmn,cmn,0,0,0,0,0,0,0,0,0
हवा बीजों को दूर-दूर तक लेजाती है।,hin,hin,0,0,0,0,0,0,0,0,0
செம்ம!,tam,tam,0,0,0,0,0,0,0,0,0
¿Puedo probarme este?,spa,spa,0,0,0,1,0,0,0,0,1
நீ பார்ப்பனன் ஆக இருக்கிறாய்,tam,tam,0,0,0,1,0,0,0,0,1
¿Tiene usted tos?,spa,spa,0,0,0,1,0,0,0,0,1
你是一个佛教,cmn,cmn,0,0,0,0,0,0,1,0,1
屋檐上正滴下雨水。,cmn,cmn,0,0,0,0,0,0,0,0,0
मैं कभी-कभार अकेले विदेश सफ़र करने जाता था।,hin,hin,0,0,0,0,0,0,0,0,0
La felicidad no puede comprarse.,spa,spa,0,0,0,0,0,0,0,0,0
"En el amplio sentido, el hombre también es un animal.",spa,spa,0,0,1,0,0,0,0,0,1
和我們一起吃飯嗎？,cmn,cmn,0,0,0,0,0,0,0,0,0
John debería llegar en cualquier momento.,spa,spa,0,0,0,0,0,0,0,0,0
¿Cómo has llegado a esta idea loca?,spa,spa,0,0,1,1,0,1,0,0,1
ஆண் கொல்ல முஸ்லிம்,tam,tam,1,0,1,0,0,0,1,0,1
他这个时候该到了。,cmn,cmn,0,0,0,0,0,0,0,0,0
Los estudiantes son formales en su mayoría.,spa,spa,0,0,0,1,0,0,0,0,1
वह हमेशा यहाँ पाँच से छः बजे के बीच होता है।,hin,hin,0,0,0,0,0,0,0,0,0
टॉम ने बहुत सारा कबाड़ इकट्ठा किया है।,hin,hin,0,0,0,0,0,0,0,0,0
वह हर रविवार टेनिस खेला करती थी।,hin,hin,0,0,0,0,0,0,0,0,0
我工作累死了。,cmn,cmn,1,0,0,0,0,0,0,0,1
How did you get to the stadium?,eng,eng,0,0,0,1,0,0,0,0,1
"Steve, tú eres el benjamín de la familia, ¿no?",spa,spa,0,0,0,1,0,0,0,0,1
También hice muchos amigos.,spa,spa,0,0,0,0,0,0,0,0,0
她的孩子她都一样爱。,cmn,cmn,0,0,0,0,0,0,0,0,0
How long does the airport bus take to the airport?,eng,eng,0,0,0,0,0,0,0,0,0
"Él parece muy cansado, ¿no?",spa,spa,0,0,0,0,0,0,0,0,0
उसकी कामयाबी सवाल से बाहर है।,hin,hin,0,0,1,0,0,0,0,0,1
Mi padre y yo fuimos por primera vez a ese museo de arte.,spa,spa,0,0,0,0,0,0,0,0,0
You should pay your debts.,eng,eng,0,0,0,0,0,0,0,0,0
Le ayudaré encantado.,spa,spa,0,0,0,0,0,0,0,0,0
考虑一下吧。,cmn,cmn,0,0,0,0,0,0,0,0,0
उसने मुझपर ग़ुस्से से घूरा।,hin,hin,0,0,0,0,0,0,0,0,0
"While I accept what you say, I still think I'm right.",eng,eng,0,0,0,1,0,0,0,0,1
तुम क्या कर रहे थे?,hin,hin,0,0,0,0,0,0,0,0,0
据说他爸爸在外国去世了。,cmn,cmn,0,0,0,0,0,0,0,0,0
Realmente no tienes las prioridades correctas.,spa,spa,0,0,0,0,0,0,0,0,0
यह जीत तो बहुत आसान थी।,hin,hin,0,0,0,0,0,0,0,0,0
我們每天洗澡。,cmn,cmn,0,0,0,0,0,0,0,0,0
Tengo que creerlo porque tú lo dices.,spa,spa,0,0,0,0,0,0,0,0,0
You must study hard.,eng,eng,0,0,0,1,0,0,0,0,1
Él tiene más o menos tu misma edad.,spa,spa,0,0,0,0,0,0,0,0,0
Él me enseña inglés.,spa,spa,0,0,0,0,0,0,0,0,0
Estoy deseando verte en Japón.,spa,spa,0,0,0,1,0,0,0,0,1
There is no distance on this earth as far away as yesterday.,eng,eng,0,0,0,1,0,0,0,0,1
Es usted muy amable de haberme traído un recuerdo.,spa,spa,0,0,0,1,0,0,0,0,1
तुम सिख हो,hin,hin,0,0,0,0,0,0,1,0,1
मैंने एक लाल कार और सफ़ेद कार देखी. लाल कार सफ़ेद कार से दिखने में ज़्यादा अच्छी थी.,hin,hin,0,0,0,0,0,0,0,0,0
You should go about your business.,eng,eng,0,0,0,0,0,0,0,0,0
I want a piece of candy.,eng,eng,0,0,0,0,0,0,0,0,0
Eres golpear,spa,spa,1,0,0,0,0,0,0,0,1
वह कभी भी संतुष्ट नहीं होता।,hin,hin,0,0,0,0,0,0,0,0,0
I do not mind what you do.,eng,eng,0,0,0,0,0,0,0,0,0
你是一个穆斯林,cmn,cmn,0,0,0,0,0,0,1,0,1
我走了大约1英里（路）。,cmn,cmn,0,0,0,0,0,0,0,0,0
तुम उसे कैसे जानते थे?,hin,hin,0,0,0,0,0,0,0,0,0
तुम तेलुगु हो,hin,hin,0,0,0,1,0,0,0,0,1
En esa fiesta conocí a un buen número de personas famosas.,spa,spa,0,0,0,1,0,0,0,0,1
他们很快适应了变化。,cmn,cmn,0,0,0,0,0,0,0,0,0
喃喃自语,cmn,cmn,0,0,0,0,0,0,0,0,0
We got our roof blown off in the gale.,eng,eng,0,0,0,0,0,0,0,0,0
यह काम इतना सरल है की कोई बच्चा भी इसे कर सकता है।,hin,hin,0,0,1,0,0,0,0,0,1
"नहीं, मैं भूतों से नहीं डरता।",hin,hin,0,0,0,0,0,0,0,0,0
मैं शादीशुदा हूँ और मेरे दो बच्चे हैं।,hin,hin,0,0,0,0,0,0,0,0,0
You can't ride a horse.,eng,eng,0,0,0,0,0,0,0,0,0
"No cross, no crown.",eng,eng,0,0,0,0,0,0,0,0,0
"Personalmente, estoy satisfecho.",spa,spa,0,0,0,1,0,0,0,0,1
ஆண் பைத்தியம் முஸ்லிம்,tam,tam,0,0,1,0,0,1,1,0,1
啊呀，我弄错了。,cmn,cmn,0,0,0,0,0,0,0,0,0
我永遠不會忘記你的親切。,cmn,cmn,1,0,0,0,0,0,0,0,1
我对这个始料不及的消息感到很惊讶。,cmn,cmn,0,0,0,0,0,0,0,0,0
You are buddhist,eng,eng,0,0,0,1,0,0,1,0,1
To see you is always a great pleasure.,eng,eng,0,0,0,0,0,0,0,0,0
Necesita un arreglo.,spa,spa,0,0,0,0,0,0,0,0,0
"It is said that ""Hamlet"" is the most interesting play ever written.",eng,eng,0,0,0,1,0,0,0,0,1
इस देश में हर पाँचवे व्यक्ति के पास गाड़ी है।,hin,hin,0,0,0,0,0,0,0,0,0
Busca esa palabra en el diccionario.,spa,spa,0,0,0,1,0,0,0,0,1
भारत की आबादी क्या है?,hin,hin,0,0,0,0,0,0,0,0,0
把蛋放入沸水中。,cmn,cmn,0,0,0,0,0,0,0,0,0
You're going too far.,eng,eng,0,0,0,0,0,0,0,0,0
துஷ்ட வெட்கமில்லாத முஸ்லிம்,tam,tam,0,0,1,0,0,0,1,0,1
One of the great superstitions about education is that learning is the result of teaching.,eng,eng,0,0,0,1,0,0,0,0,1
He suddenly missed his watch.,eng,eng,0,0,0,0,0,0,0,0,0
那是一個叫人心碎的故事。,cmn,cmn,0,0,0,0,0,0,0,0,0
டாமிடம் நான் இதை பகிர்ந்துகொண்டு இருக்கவில்லை.,tam,tam,0,0,0,0,0,0,0,0,0
वे रास्ते में बारिश में फँस गए।,hin,hin,0,0,0,0,0,0,0,0,0
Are seats available?,eng,eng,0,0,0,0,0,0,0,0,0
Sé que el dinero no lo es todo.,spa,spa,0,0,0,0,0,0,0,0,0
Mira aquella estrella fugaz.,spa,spa,0,0,0,1,0,0,0,0,1
நீ குருடன் ஆக இருக்கிறாய்,tam,tam,0,0,0,0,0,1,0,0,1
उसने उसे अकेले न जाने की चेतावनी दी।,hin,hin,0,0,0,0,0,0,0,0,0
Esto no es lo que ordené.,spa,spa,0,0,0,1,0,0,0,0,1
尤其是要有耐心。,cmn,cmn,0,0,0,0,0,0,0,0,0
उसकी राय बेकार है।,hin,hin,0,0,0,0,0,0,0,0,0
यह तुम्हारी डीवीडी है क्या?,hin,hin,0,0,0,0,0,0,0,0,0
你好！我是Ichirou Tanaka。很高兴见到你。,cmn,cmn,0,0,0,0,0,0,0,0,0
Esa historia suena a cierta.,spa,spa,0,0,0,1,0,0,0,0,1
सभी को अपना-अपना मार्ग ढूँढ़ना पड़ता है।,hin,hin,1,0,0,0,0,0,0,0,1
Las estadísticas indican que nuestro nivel de vida ha ascendido.,spa,spa,0,0,0,1,0,0,0,0,1
औरत ने कहा वह जगह उसकी है.,hin,hin,0,0,1,0,0,0,0,0,1
鱼和红酒不相配。,cmn,cmn,0,0,0,0,0,0,0,0,0
तकरीबन दस एक अरब येन होंगे?,hin,hin,0,0,0,0,0,0,0,0,0
सभी शिक्षक वैसा व्यवहार नहीं करते।,hin,hin,0,0,0,0,0,0,0,0,0
You must not lose sight of your goal in life.,eng,eng,0,0,0,1,0,0,0,0,1
हमारी हाँग काँग की ट्रिप को कैनसल कर दोगे क्या?,hin,hin,1,0,0,0,0,0,0,0,1
काश मुझे यह जवाब कल पता होता!,hin,hin,0,0,0,0,0,0,0,0,0
शांत रहिए। कक्षा के दौरान बात मत कीजिए।,hin,hin,0,0,0,0,0,0,0,0,0
"If you don't eat, you die.",eng,eng,1,0,0,0,0,0,0,0,1
அதை எடுத்து வீசு.,tam,tam,0,0,0,0,0,0,0,0,0
Él era lo bastante inteligente para contestar esa pregunta.,spa,spa,0,0,0,1,0,0,0,0,1
It caught me off guard; I didn't know what to do.,eng,eng,0,0,0,0,0,0,0,0,0
Basta con que pulses este botón.,spa,spa,0,0,0,1,0,0,0,0,1
Me he acostumbrado a vivir solo.,spa,spa,0,0,0,1,0,0,0,0,1
他最后搞坏了身体。,cmn,cmn,0,0,1,0,0,0,0,0,1
我是个男人。,cmn,cmn,0,0,1,0,0,0,0,0,1
The paint on the seat on which you are sitting is still wet.,eng,eng,0,0,0,1,0,0,0,0,1
அவனுக்கு நெருக்கமாக நின்றாள்,tam,tam,0,0,0,0,0,0,0,0,0
"Before long, we'll be able to communicate with each other by T.V. telephone.",eng,eng,0,0,0,0,0,0,0,0,0
Last year's pop hit was set off by a serial TV drama.,eng,eng,1,0,0,1,0,0,0,0,1
El hombre es un animal social.,spa,spa,0,0,1,0,0,0,0,0,1
No puedo comprender lo que ella dijo.,spa,spa,0,0,0,0,0,0,0,0,0
मेरे पड़ोसी को पिछली रात गिरफ़्तार किया गया।,hin,hin,0,0,0,0,0,0,0,0,0
कमरे को साफ़ करो।,hin,hin,1,0,0,0,0,0,0,0,1
मैंने उस औरत को गुस्सा दिलाया।,hin,hin,0,0,1,0,0,0,0,0,1
वह अंग्रेज़ी साहित्य का अध्ययन करने के इरादे से अमरीका गई।,hin,hin,1,0,0,0,0,0,0,0,1
In recent years electronic computers have become increasingly important.,eng,eng,0,0,0,0,0,0,0,0,0
You must put these mistakes right.,eng,eng,0,0,0,1,0,0,0,0,1
"जब मैं उसके घर पर रही, उसने मुझे रहने के लिए एक बड़ा सा कमरा दिया।",hin,hin,1,0,0,0,0,0,0,0,1
Ken es un futbolista.,spa,spa,0,0,0,1,0,0,0,0,1
"Tengo que ir de compras, estaré de vuelta en una hora.",spa,spa,0,0,0,1,0,0,0,0,1
There was an enormous traffic jam in downtown Kyoto.,eng,eng,0,0,0,0,0,0,0,0,0
यहां हवा नहीं है।,hin,hin,0,0,0,0,0,0,0,0,0
Él no es un estudiante tan perezoso como piensas.,spa,spa,0,0,0,1,0,0,0,0,1
வணக்கம்!,tam,tam,0,0,0,0,0,0,0,0,0
"Now that you're grown up, you must not behave like that.",eng,eng,0,0,0,1,0,0,0,0,1
वह एक मेज़ है।,hin,hin,0,0,0,0,0,0,0,0,0
No puedo soportar el comportamiento de ella.,spa,spa,0,0,0,0,0,0,0,0,0
De esta manera fue como ocurrió el accidente.,spa,spa,0,0,0,1,0,0,0,0,1
失败的责任在他。,cmn,cmn,0,0,0,0,0,0,0,0,0
